,yr_released,report_year,supervising_dist,release_type,race_ethnicity,age_released,sex,crime_class,crime_type,crime_subtype,recidivist,target_pop
236,2010,2013,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Drug Possession,Yes,Yes
237,2010,2013,6JD,Parole,White - Non-Hispanic,Under 25,Female,D Felony,Drug,Other Drug,Yes,Yes
238,2010,2013,4JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,Yes
239,2010,2013,7JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
240,2010,2013,2JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
241,2010,2013,6JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Public Order,OWI,No,Yes
242,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhanced,Drug,Trafficking,No,Yes
243,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhanced,Drug,Trafficking,No,Yes
244,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhanced,Drug,Trafficking,No,Yes
245,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,35-44,Male,D Felony,Property,Vandalism,No,No
246,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,35-44,Male,D Felony,Property,Vandalism,No,No
247,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
248,2010,2013,3JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Drug,Trafficking,No,Yes
249,2010,2013,3JD,Special Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Sex,Yes,Yes
250,2010,2013,3JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Murder/Manslaughter,No,Yes
251,2010,2013,3JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,Yes
252,2010,2013,7JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,No,Yes
253,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
254,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
255,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
256,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
257,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
258,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
259,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
260,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
261,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
262,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
263,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
264,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
265,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
266,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
267,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
268,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
269,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
270,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
271,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
272,2010,2013,7JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,Yes,Yes
273,2010,2013,1JD,Parole,White - Non-Hispanic,45-54,Female,C Felony,Property,Theft,No,Yes
274,2010,2013,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,Yes
275,2010,2013,1JD,Parole,White - Non-Hispanic,45-54,Female,Felony - Enhanced,Public Order,Flight/Escape,Yes,Yes
276,2010,2013,8JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,Yes
277,2010,2013,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,Yes
278,2010,2013,5JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Public Order,Flight/Escape,Yes,Yes
279,2010,2013,4JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,Yes
280,2010,2013,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Theft,Yes,Yes
281,2010,2013,1JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
282,2010,2013,5JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,Yes,Yes
283,2010,2013,5JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
284,2010,2013,3JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,Yes
285,2010,2013,2JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
286,2010,2013,4JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Property,Arson,No,Yes
287,2010,2013,2JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhanced,Violent,Murder/Manslaughter,No,Yes
288,2010,2013,7JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,Yes
289,2010,2013,,Discharged – End of Sentence,White -,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,No
290,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
291,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
292,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Drug,Drug Possession,Yes,No
293,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Theft,Yes,Yes
294,2010,2013,3JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,Yes,Yes
295,2010,2013,5JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Public Order,Traffic,No,Yes
296,2010,2013,5JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,Yes
297,2010,2013,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,Yes
298,2010,2013,8JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Other Drug,No,Yes
299,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,No
300,2010,2013,3JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,Yes
301,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Felony - Enhanced,Property,Burglary,Yes,No
302,2010,2013,1JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Drug,Other Drug,No,Yes
303,2010,2013,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,Yes
304,2010,2013,1JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,Sex Offender Registry/Residency,No,Yes
305,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
306,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,No
307,2010,2013,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
308,2010,2013,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
309,2010,2013,5JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
310,2010,2013,7JD,Parole,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,Yes,Yes
311,2010,2013,5JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,Yes
312,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Public Order,OWI,No,No
313,2010,2013,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,Yes,Yes
314,2010,2013,4JD,Parole,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,Yes,Yes
315,2010,2013,4JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,Yes,Yes
316,2010,2013,6JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Public Order,Sex Offender Registry/Residency,No,Yes
317,2010,2013,8JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhanced,Violent,Sex,No,Yes
318,2010,2013,2JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Violent,Other Violent,Yes,Yes
319,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,Yes,No
320,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
321,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
322,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
323,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
324,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
325,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
326,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
327,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
328,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
329,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
330,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,Serious Misdemeanor,Violent,Assault,No,No
331,2010,2013,2JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Violent,Assault,No,Yes
332,2010,2013,7JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,Flight/Escape,Yes,Yes
333,2010,2013,2JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,Sex Offender Registry/Residency,No,Yes
334,2010,2013,2JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,Sex Offender Registry/Residency,No,Yes
335,2010,2013,6JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Violent,Murder/Manslaughter,No,Yes
336,2010,2013,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Vandalism,No,Yes
337,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
338,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
339,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
340,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
341,2010,2013,8JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,Yes
342,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
343,2010,2013,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
344,2010,2013,3JD,Parole,White - Hispanic,Under 25,Male,C Felony,Violent,Other Violent,No,Yes
345,2010,2013,,Discharged – End of Sentence,White - Hispanic,25-34,Female,Aggravated Misdemeanor,Property,Theft,No,No
346,2010,2013,5JD,Parole,White - Non-Hispanic,35-44,Female,Aggravated Misdemeanor,Property,Theft,No,Yes
347,2010,2013,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,Felony - Enhanced,Drug,Trafficking,No,No
348,2010,2013,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Murder/Manslaughter,No,Yes
349,2010,2013,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,Yes,Yes
350,2010,2013,7JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,No,Yes
351,2010,2013,7JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,No,Yes
352,2010,2013,2JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,Yes
353,2010,2013,1JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,Yes
354,2010,2013,7JD,Special Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,No,Yes
355,2010,2013,5JD,Parole,White - Non-Hispanic,45-54,Female,B Felony,Drug,Trafficking,No,Yes
356,2010,2013,5JD,Parole,Black - Non-Hispanic,45-54,Male,B Felony,Other,Other Criminal,No,Yes
357,2010,2013,5JD,Parole,Black - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,Yes
358,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
359,2010,2013,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,Yes,Yes
360,2010,2013,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
361,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Other Violent,No,No
362,2010,2013,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Other Drug,No,Yes
363,2010,2013,3JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,Yes
364,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
365,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
366,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
367,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
368,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
369,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
370,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,No
371,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Violent,Sex,Yes,No
372,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Property,Theft,Yes,Yes
373,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,No
374,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Vandalism,Yes,No
375,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,Under 25,Male,Serious Misdemeanor,Drug,Trafficking,No,No
376,2010,2013,7JD,Parole,White - Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,Yes
377,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,No,No
378,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,No,No
379,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,Yes,No
380,2010,2013,6JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,No,Yes
381,2010,2013,6JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,No,Yes
382,2010,2013,5JD,Parole,White - Hispanic,Under 25,Male,D Felony,Property,Forgery/Fraud,No,Yes
383,2010,2013,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,Yes
384,2010,2013,3JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,Traffic,No,Yes
385,2010,2013,3JD,Special Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Sex,Yes,Yes
386,2010,2013,,Discharged – End of Sentence,White - Hispanic,25-34,Male,C Felony,Violent,Other Violent,No,No
387,2010,2013,,Discharged – End of Sentence,White - Hispanic,25-34,Male,C Felony,Violent,Other Violent,No,No
388,2010,2013,5JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,Yes
389,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,No,No
390,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,No
391,2010,2013,5JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,Yes,Yes
392,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
393,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
394,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
395,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
396,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
397,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
398,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
399,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
400,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Theft,No,No
401,2010,2013,3JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Other Drug,No,Yes
402,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,No,No
403,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,No,No
404,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,No,No
405,2010,2013,1JD,Parole,White - Non-Hispanic,Under 25,Male,B Felony,Drug,Trafficking,Yes,Yes
406,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,No,No
407,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,No,No
408,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,No,No
409,2010,2013,8JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,Yes
410,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
411,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
412,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
413,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
414,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
415,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
416,2010,2013,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
417,2010,2013,5JD,Parole,Black - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,Yes
418,2010,2013,,Discharged – End of Sentence,Black - Non-Hispanic,Under 25,Male,D Felony,Property,Vandalism,Yes,No
419,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
420,2010,2013,1JD,Parole,White - Non-Hispanic,55 and Older,Male,Felony - Enhanced,Drug,Trafficking,Yes,Yes
421,2010,2013,6JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhanced,Violent,Sex,No,Yes
422,2010,2013,2JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,Yes
423,2010,2013,7JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,Yes,Yes
424,2010,2013,3JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,No,Yes
425,2010,2013,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,No,No
426,2010,2013,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,No,No
427,2010,2013,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Vandalism,No,Yes
428,2010,2013,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Vandalism,No,Yes
429,2010,2013,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Sex,Yes,No
