,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,crime_class_map,race_ethnicity_map,release_type_map,recidivist_map,target_pop_map,sex_map,age_released_map
162,2010,2013,Black - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole,5JD,No,Yes,Male,D Felony,Black,Paroled,0,1,0,3
163,2010,2013,White - Non-Hispanic,55 and Older,D Felony,Public Order,OWI,Parole,4JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,4
164,2010,2013,White - Non-Hispanic,35-44,Felony - Enhanced,Drug,Trafficking,Parole,7JD,No,Yes,Male,Felony - Enhanced,White,Paroled,0,1,0,2
165,2010,2013,White - Non-Hispanic,35-44,Felony - Enhanced,Drug,Trafficking,Parole,7JD,No,Yes,Male,Felony - Enhanced,White,Paroled,0,1,0,2
166,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Parole,2JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,0
167,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,Yes,No,Female,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,1,2
168,2010,2013,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,4JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,1
169,2010,2013,White - Non-Hispanic,Under 25,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,Yes,No,Male,C Felony,White,Discharged - End of Sentence,1,0,0,0
170,2010,2013,Black - Non-Hispanic,45-54,D Felony,Public Order,Sex Offender Registry/Residency,Parole,1JD,Yes,Yes,Male,D Felony,Black,Paroled,1,1,0,3
171,2010,2013,Black - Non-Hispanic,45-54,C Felony,Property,Theft,Parole,8JD,No,Yes,Female,C Felony,Black,Paroled,0,1,1,3
172,2010,2013,White - Non-Hispanic,45-54,D Felony,Public Order,Weapons,Parole,3JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,3
173,2010,2013,White - Non-Hispanic,45-54,Felony - Enhanced,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,Felony - Enhanced,White,Discharged - End of Sentence,0,0,0,3
174,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Discharged – End of Sentence,unknown,Yes,No,Male,C Felony,White,Discharged - End of Sentence,1,0,0,1
175,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Sex,Special Sentence,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,0,1,0,2
176,2010,2013,Black - Non-Hispanic,55 and Older,D Felony,Drug,Drug Possession,Parole,7JD,No,Yes,Male,D Felony,Black,Paroled,0,1,0,4
177,2010,2013,White - Hispanic,Under 25,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,C Felony,Hispanic,Discharged - End of Sentence,0,0,0,0
178,2010,2013,White - Hispanic,Under 25,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,C Felony,Hispanic,Discharged - End of Sentence,0,0,0,0
179,2010,2013,American Indian or Alaska Native - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,Yes,Yes,Male,C Felony,American Native,Paroled,1,1,0,1
180,2010,2013,White - Non-Hispanic,35-44,Felony - Enhanced,Property,Forgery/Fraud,Parole,8JD,Yes,Yes,Male,Felony - Enhanced,White,Paroled,1,1,0,2
181,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,2
182,2010,2013,White - Non-Hispanic,35-44,D Felony,Drug,Other Drug,Parole,5JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,2
183,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,3
184,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,3
187,2010,2013,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,6JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
188,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,2JD,Yes,Yes,Male,Felony - Enhanced,White,Paroled,1,1,0,1
189,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Traffic,Parole,7JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,3
190,2010,2013,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole,5JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,2
191,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
192,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
193,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
194,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
195,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
196,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
197,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
198,2010,2013,Black - Non-Hispanic,Under 25,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,0
199,2010,2013,White - Non-Hispanic,25-34,D Felony,Drug,Other Drug,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,1
200,2010,2013,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Discharged – End of Sentence,unknown,Yes,No,Male,D Felony,White,Discharged - End of Sentence,1,0,0,2
201,2010,2013,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,1,0,0,1
202,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,Weapons,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,0
203,2010,2013,Black - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Female,D Felony,Black,Discharged - End of Sentence,0,0,1,1
204,2010,2013,Black - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Female,D Felony,Black,Discharged - End of Sentence,0,0,1,1
205,2010,2013,Black - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Female,D Felony,Black,Discharged - End of Sentence,0,0,1,1
206,2010,2013,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,1JD,No,Yes,Female,D Felony,American Native,Paroled,0,1,1,2
207,2010,2013,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Traffic,Parole,8JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,3
208,2010,2013,White - Non-Hispanic,55 and Older,D Felony,Property,Theft,Discharged – End of Sentence,unknown,Yes,No,Male,D Felony,White,Discharged - End of Sentence,1,0,0,4
209,2010,2013,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,3
210,2010,2013,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,3
211,2010,2013,Black - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,3
212,2010,2013,White - Non-Hispanic,35-44,Felony - Enhanced,Drug,Trafficking,Discharged – End of Sentence,unknown,Yes,No,Male,Felony - Enhanced,White,Discharged - End of Sentence,1,0,0,2
213,2010,2013,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,5JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
214,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Property,Theft,Parole,2JD,Yes,Yes,Male,Felony - Enhanced,White,Paroled,1,1,0,1
215,2010,2013,White - Non-Hispanic,Under 25,C Felony,Property,Arson,Parole,4JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,0
216,2010,2013,American Indian or Alaska Native - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,Yes,No,Male,C Felony,American Native,Discharged - End of Sentence,1,0,0,1
217,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,2
218,2010,2013,White - Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Hispanic,Discharged - End of Sentence,0,0,0,0
219,2010,2013,White - Non-Hispanic,Under 25,C Felony,Property,Burglary,Parole,3JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,0
220,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,5JD,No,Yes,Male,D Felony,Black,Paroled,0,1,0,2
221,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,5JD,No,Yes,Male,D Felony,Black,Paroled,0,1,0,2
222,2010,2013,White - Hispanic,55 and Older,D Felony,Public Order,OWI,Parole,3JD,Yes,Yes,Female,D Felony,Hispanic,Paroled,1,1,1,4
223,2010,2013,White - Hispanic,Under 25,C Felony,Property,Burglary,Parole,5JD,No,Yes,Male,C Felony,Hispanic,Paroled,0,1,0,0
224,2010,2013,White - Hispanic,25-34,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Hispanic,Discharged - End of Sentence,0,0,0,1
225,2010,2013,White - Hispanic,25-34,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Hispanic,Discharged - End of Sentence,0,0,0,1
226,2010,2013,White - Non-Hispanic,35-44,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,C Felony,White,Discharged - End of Sentence,0,0,0,2
227,2010,2013,White - Non-Hispanic,35-44,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,C Felony,White,Discharged - End of Sentence,0,0,0,2
228,2010,2013,White - Non-Hispanic,35-44,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,C Felony,White,Discharged - End of Sentence,0,0,0,2
229,2010,2013,White - Hispanic,25-34,D Felony,Drug,Trafficking,Parole,6JD,Yes,Yes,Male,D Felony,Hispanic,Paroled,1,1,0,1
230,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Theft,Parole,1JD,No,Yes,Male,D Felony,Black,Paroled,0,1,0,2
231,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,2
232,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,2
233,2010,2013,White - Non-Hispanic,45-54,B Felony,Violent,Sex,Parole,7JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,3
234,2010,2013,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole,8JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,2
235,2010,2013,White - Non-Hispanic,Under 25,D Felony,Drug,Other Drug,Parole,6JD,Yes,Yes,Female,D Felony,White,Paroled,1,1,1,0
236,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Parole,4JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,1
237,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,7JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
238,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male,C Felony,Black,Paroled,1,1,0,1
239,2010,2013,White - Non-Hispanic,Under 25,D Felony,Public Order,OWI,Parole,6JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,0
240,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,1JD,No,Yes,Male,Felony - Enhanced,White,Paroled,0,1,0,1
241,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,1JD,No,Yes,Male,Felony - Enhanced,White,Paroled,0,1,0,1
242,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Drug,Trafficking,Parole,1JD,No,Yes,Male,Felony - Enhanced,White,Paroled,0,1,0,1
243,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,2
244,2010,2013,Black - Non-Hispanic,35-44,D Felony,Property,Vandalism,Discharged – End of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,2
245,2010,2013,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,1,0,0,3
246,2010,2013,White - Non-Hispanic,55 and Older,D Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,4
247,2010,2013,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Sex,Special Sentence,3JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,1,1,0,0
248,2010,2013,White - Non-Hispanic,25-34,C Felony,Violent,Murder/Manslaughter,Parole,3JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
249,2010,2013,Black - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,3JD,Yes,Yes,Male,D Felony,Black,Paroled,1,1,0,1
250,2010,2013,Black - Non-Hispanic,25-34,C Felony,Violent,Assault,Parole,7JD,No,Yes,Male,C Felony,Black,Paroled,0,1,0,1
251,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
252,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
253,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
254,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
255,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
256,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
257,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
258,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
259,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
260,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
261,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
262,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
263,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
264,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
265,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
266,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
267,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
268,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
269,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,1
270,2010,2013,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,7JD,Yes,Yes,Female,D Felony,White,Paroled,1,1,1,1
271,2010,2013,White - Non-Hispanic,45-54,C Felony,Property,Theft,Parole,1JD,No,Yes,Female,C Felony,White,Paroled,0,1,1,3
272,2010,2013,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
273,2010,2013,White - Non-Hispanic,45-54,Felony - Enhanced,Public Order,Flight/Escape,Parole,1JD,Yes,Yes,Female,Felony - Enhanced,White,Paroled,1,1,1,3
274,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Alcohol,Parole,8JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,1
275,2010,2013,White - Non-Hispanic,45-54,D Felony,Violent,Assault,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,3
276,2010,2013,Black - Non-Hispanic,35-44,D Felony,Public Order,Flight/Escape,Parole,5JD,Yes,Yes,Male,D Felony,Black,Paroled,1,1,0,2
277,2010,2013,White - Non-Hispanic,45-54,C Felony,Drug,Trafficking,Parole,4JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,3
278,2010,2013,White - Non-Hispanic,35-44,C Felony,Property,Theft,Parole,1JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,2
279,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,1JD,Yes,Yes,Male,C Felony,Black,Paroled,1,1,0,1
280,2010,2013,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male,B Felony,White,Paroled,1,1,0,1
281,2010,2013,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male,C Felony,Black,Paroled,1,1,0,1
282,2010,2013,Black - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,3JD,Yes,Yes,Male,D Felony,Black,Paroled,1,1,0,1
283,2010,2013,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,2JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,1
284,2010,2013,White - Non-Hispanic,45-54,C Felony,Property,Arson,Parole,4JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,3
285,2010,2013,White - Non-Hispanic,25-34,Felony - Enhanced,Violent,Murder/Manslaughter,Parole,2JD,No,Yes,Male,Felony - Enhanced,White,Paroled,0,1,0,1
286,2010,2013,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole,7JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
287,2010,2013,White -,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,2
288,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,1JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
289,2010,2013,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,1JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
290,2010,2013,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,1
291,2010,2013,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole,2JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Paroled,1,1,0,2
292,2010,2013,Black - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole,3JD,Yes,Yes,Male,D Felony,Black,Paroled,1,1,0,1
293,2010,2013,White - Non-Hispanic,Under 25,D Felony,Public Order,Traffic,Parole,5JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,0
294,2010,2013,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,5JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,0
295,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole,5JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,2
296,2010,2013,White - Non-Hispanic,35-44,C Felony,Drug,Other Drug,Parole,8JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,2
297,2010,2013,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,Yes,No,Male,D Felony,White,Discharged - End of Sentence,1,0,0,1
